EntityID	NER	RAG	UAL
https://refidao.com/urn:profile:AngelaWang	Angela Wang	type: Person; Angela Wang; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AngeleDoyne	Angele Doyne	type: Person; Angele Doyne; jobtitle: Founder; publicprofilechecked: checked; alumniof: Disruptor DAO	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AniVallabhaneni	Ani Vallabhaneni	type: Person; Ani Vallabhaneni; publicprofilechecked: checked; memberof: ReFi Rabbit Hole, The Lexicon - Ecological Benefits Activator	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AnnaKaic	Anna Kaic; Hi! I am Anna, a marketing specialist from Croatia. My journey in web 3 started two years ago, and since then I have worked exclusively on regen projects in the areas of content creation, event coordination and web 3 education.\nI envision a world of many worlds where regeneration and the commons are the default and mainstream ways of living.\nMy experience so far has taken me to work with people spread worldwide, and seeing the outcomes of coordination makes me happy.	type: Person; Anna Kaic; Hi! I am Anna, a marketing specialist from Croatia. My journey in web 3 started two years ago, and since then I have worked exclusively on regen projects in the areas of content creation, event coordination and web 3 education.\nI envision a world of many worlds where regeneration and the commons are the default and mainstream ways of living.\nMy experience so far has taken me to work with people spread worldwide, and seeing the outcomes of coordination makes me happy.; description: Hi! I am Anna, a marketing specialist from Croatia. My journey in web 3 started two years ago, and since then I have worked exclusively on regen projects in the areas of content creation, event coordination and web 3 education.\nI envision a world of many worlds where regeneration and the commons are the default and mainstream ways of living.\nMy experience so far has taken me to work with people spread worldwide, and seeing the outcomes of coordination makes me happy.; jobtitle:  Contributor; publicprofilechecked: checked; knowsabout: Food Forests,Fundraising in ReFi; knowslanguage: English,Spanish,German,Italian,Others?; alumniof: Urbnika; memberof: ReFi Rabbit Hole, The Lexicon - Ecological Benefits Activator; creatorof: ReFi Roundup 2022 - The Year of Regenerative Finance,ReFi Roundup 42: From DeFi to ReFi; ispartof: Degen to Regen 	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AnnaWatson	Anna Watson	type: Person; Anna Watson; publicprofilechecked: checked; creatorof: ReFi Deep Dive: Open Forest Protocol,ReFi Roundup 11: Celo Connect; ispartof: Carbon market opportunities	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Aouatefkhelloqi	Aouatef khelloqi	type: Person; Aouatef khelloqi; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Archimedes	Archimedes	type: Person; Archimedes; jobtitle: Founder; publicprofilechecked: checked; alumniof: KlimaDAO	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:ArmandoSchiavo	Armando Schiavo	type: Person; Armando Schiavo; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:ArminKonjalic	Armin Konjalic	type: Person; Armin Konjalic; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:ArtemZhiganov	Artem Zhiganov	type: Person; Artem Zhiganov; jobtitle: Founder; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:ArturoMontanaro	Arturo Montanaro; Creative Regenerative Finance to materialise new realities.	type: Person; Arturo Montanaro; Creative Regenerative Finance to materialise new realities.; description: Creative Regenerative Finance to materialise new realities.; jobtitle: Founder; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:ArunDevan	Arun Devan; Enrolled in the ReFiTalents program managed by the Frankfurt School Blockchain Center	type: Person; Arun Devan; Enrolled in the ReFiTalents program managed by the Frankfurt School Blockchain Center; description: Enrolled in the ReFiTalents program managed by the Frankfurt School Blockchain Center; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:ArunKallaje	Arun Kallaje	type: Person; Arun Kallaje; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AryeShabtai	Arye Shabtai	type: Person; Arye Shabtai; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AshleyKualii	Ashley Kualii; Hawaii Island Native, former full-athletic scholarship athlete, former US government employee, crypto native, blockchain believer, Regen... Oh yes and Coinbase scholarship recipient to study blockchain and digital currency at the University of Nicosia. Academic nomad with a BA, MS, and Ph.D. 	type: Person; Ashley Kualii; Hawaii Island Native, former full-athletic scholarship athlete, former US government employee, crypto native, blockchain believer, Regen... Oh yes and Coinbase scholarship recipient to study blockchain and digital currency at the University of Nicosia. Academic nomad with a BA, MS, and Ph.D. ; description: Hawaii Island Native, former full-athletic scholarship athlete, former US government employee, crypto native, blockchain believer, Regen... Oh yes and Coinbase scholarship recipient to study blockchain and digital currency at the University of Nicosia. Academic nomad with a BA, MS, and Ph.D. ; jobtitle:  Contributor; publicprofilechecked: checked; knowslanguage: English; memberof: ReFi Rabbit Hole, The Lexicon - Ecological Benefits Activator	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AshleyTuring	Ashley Turing	type: Person; Ashley Turing; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AstridCampion	Astrid Campion; Polymorphic young executive / writer  high flexibility, interface, complex project management, situational / adaptive intelligence, writing and creative abilities  deep insights  proven resiliency\nInternational experience in AI/tech/SaaS/IT/design/film/contemporary art, business, interdisciplinary research & fast-growing entrepreneurship environments	type: Person; Astrid Campion; Polymorphic young executive / writer  high flexibility, interface, complex project management, situational / adaptive intelligence, writing and creative abilities  deep insights  proven resiliency\nInternational experience in AI/tech/SaaS/IT/design/film/contemporary art, business, interdisciplinary research & fast-growing entrepreneurship environments; description: Polymorphic young executive / writer  high flexibility, interface, complex project management, situational / adaptive intelligence, writing and creative abilities  deep insights  proven resiliency\nInternational experience in AI/tech/SaaS/IT/design/film/contemporary art, business, interdisciplinary research & fast-growing entrepreneurship environments; jobtitle:  Contributor; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AtaTekeli	Ata Tekeli; Creating marketing and product analytics tooling for blockchain.	type: Person; Ata Tekeli; Creating marketing and product analytics tooling for blockchain.; description: Creating marketing and product analytics tooling for blockchain.; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AureliaLeFrapper	Aurelia Le Frapper; I am a passionate advocate for social good, seeking to drive positive change through technology. As the co-founder of "No Impunity	type: Person; Aurelia Le Frapper; I am a passionate advocate for social good, seeking to drive positive change through technology. As the co-founder of "No Impunity; description: I am a passionate advocate for social good, seeking to drive positive change through technology. As the co-founder of "No Impunity; jobtitle: Founder; publicprofilechecked: checked; alumniof: No Impunity	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AurelineGrange	Aureline Grange	type: Person; Aureline Grange; jobtitle: Founder; publicprofilechecked: checked; alumniof: Open Forest Protocol; ispartof: 14OGReFiPioneers	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Aurora	Aurora	type: Person; Aurora; publicprofilechecked: checked; alumniof: Impactopia	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AxelRoitzsch	Axel Roitzsch	type: Person; Axel Roitzsch; jobtitle: Investor; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:AyakhaMzimkulu	Ayakha Mzimkulu; We're a youth-led initiative hosting events, tackling city challenges, fostering diverse knowledge sharing, and using hackathons to blend tech for peaceful, eco-friendly changes.	type: Person; Ayakha Mzimkulu; We're a youth-led initiative hosting events, tackling city challenges, fostering diverse knowledge sharing, and using hackathons to blend tech for peaceful, eco-friendly changes.; description: We're a youth-led initiative hosting events, tackling city challenges, fostering diverse knowledge sharing, and using hackathons to blend tech for peaceful, eco-friendly changes.; jobtitle: Creator; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:BSnagwood	B. Snagwood	type: Person; B. Snagwood; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:Balaji	Balaji	type: Person; Balaji; jobtitle: Investor; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
https://refidao.com/urn:profile:BartHoorweg	Bart Hoorweg; I'm an explorer of new realities. I love technology, I love people, I love life. \nI see myself as a bridge from the old to the new, helping humanity make the transition to a regenerative paradigm. \n\nMain project: https://www.gaianet.earth/ecosystem \nOther offers: One-on-one coaching\n\nhttps://www.barthoorweg.life/\n	type: Person; Bart Hoorweg; I'm an explorer of new realities. I love technology, I love people, I love life. \nI see myself as a bridge from the old to the new, helping humanity make the transition to a regenerative paradigm. \n\nMain project: https://www.gaianet.earth/ecosystem \nOther offers: One-on-one coaching\n\nhttps://www.barthoorweg.life/\n; description: I'm an explorer of new realities. I love technology, I love people, I love life. \nI see myself as a bridge from the old to the new, helping humanity make the transition to a regenerative paradigm. \n\nMain project: https://www.gaianet.earth/ecosystem \nOther offers: One-on-one coaching\n\nhttps://www.barthoorweg.life/\n; jobtitle: Founder; publicprofilechecked: checked	did:dkg:otp/0x5cac41237127f94c2d21dae0b14bfefa99880630/4162148
